[2025-01-27 09:38:46,786: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 10:16:06,759: INFO: token: Entering access token validation method ]
[2025-01-27 10:16:22,017: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 10:16:22,173: INFO: token: Entering access token validation method ]
[2025-01-27 10:16:24,716: INFO: token: Entering access token validation method ]
[2025-01-27 10:22:56,869: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 10:22:57,031: INFO: Login: Entering the login process function]
[2025-01-27 10:23:15,171: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 10:23:20,139: INFO: token: Entering access token validation method ]
[2025-01-27 10:23:24,604: INFO: token: Entering access token validation method ]
[2025-01-27 10:23:27,232: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 10:23:27,402: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 10:23:27,403: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 10:23:31,886: INFO: token: Entering access token validation method ]
[2025-01-27 10:23:33,709: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 10:23:49,079: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 10:23:58,700: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 10:24:20,578: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 10:24:24,987: INFO: token: Entering access token validation method ]
[2025-01-27 10:38:25,790: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 10:38:25,931: INFO: token: Entering access token validation method ]
[2025-01-27 10:38:28,052: INFO: token: Entering access token validation method ]
[2025-01-27 11:18:46,356: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 11:18:46,847: INFO: token: Entering access token validation method ]
[2025-01-27 11:18:46,848: ERROR: token: Token has expired.]
[2025-01-27 11:18:53,809: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 11:18:54,009: INFO: Login: Entering the login process function]
[2025-01-27 11:18:55,644: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-01-27 11:18:58,003: INFO: token: Entering access token validation method ]
[2025-01-27 11:18:58,653: INFO: token: Entering access token validation method ]
[2025-01-27 11:53:53,635: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 11:53:57,352: INFO: Login: Entering the login process function]
[2025-01-27 11:53:57,359: ERROR: Login: Login failed for phone number 9544286321: no such table: User_Master]
[2025-01-27 11:58:20,430: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 11:58:23,187: INFO: Login: Entering the login process function]
[2025-01-27 11:58:30,007: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 11:58:30,093: INFO: token: Entering access token validation method ]
[2025-01-27 11:58:30,247: INFO: token: Entering access token validation method ]
[2025-01-27 11:58:30,334: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 11:58:30,478: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 11:58:38,690: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 11:58:38,690: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 11:58:43,160: INFO: token: Entering access token validation method ]
[2025-01-27 11:58:44,140: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 11:58:44,206: INFO: token: Entering access token validation method ]
[2025-01-27 11:58:44,283: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 11:58:44,350: INFO: token: Entering access token validation method ]
[2025-01-27 11:58:44,351: INFO: token: Entering access token validation method ]
[2025-01-27 12:00:44,179: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:00:46,690: INFO: Login: Entering the login process function]
[2025-01-27 12:00:50,574: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:00:50,645: INFO: token: Entering access token validation method ]
[2025-01-27 12:00:50,646: INFO: token: Entering access token validation method ]
[2025-01-27 12:01:02,945: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:01:03,045: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:01:03,046: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:01:11,484: INFO: token: Entering access token validation method ]
[2025-01-27 12:07:58,502: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:07:58,999: INFO: Login: Entering the login process function]
[2025-01-27 12:08:04,557: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:08:08,586: INFO: token: Entering access token validation method ]
[2025-01-27 12:08:08,587: INFO: token: Entering access token validation method ]
[2025-01-27 12:08:14,904: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:08:15,113: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 12:08:20,618: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:08:20,618: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:08:30,168: INFO: token: Entering access token validation method ]
[2025-01-27 12:08:59,781: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:09:05,433: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:09:09,690: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:09:19,478: INFO: token: Entering access token validation method ]
[2025-01-27 12:09:29,709: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:09:29,786: INFO: token: Entering access token validation method ]
[2025-01-27 12:09:29,787: INFO: token: Entering access token validation method ]
[2025-01-27 12:10:17,443: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:10:17,797: INFO: token: Entering access token validation method ]
[2025-01-27 12:10:17,800: INFO: token: Entering access token validation method ]
[2025-01-27 12:10:23,829: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:10:29,331: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:10:29,331: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:10:32,937: INFO: token: Entering access token validation method ]
[2025-01-27 12:10:33,643: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 12:10:34,336: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:10:36,697: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:10:38,339: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:10:38,463: INFO: token: Entering access token validation method ]
[2025-01-27 12:10:38,583: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:10:38,660: INFO: token: Entering access token validation method ]
[2025-01-27 12:10:38,661: INFO: token: Entering access token validation method ]
[2025-01-27 12:14:20,188: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:14:28,766: INFO: token: Entering access token validation method ]
[2025-01-27 12:14:28,770: INFO: token: Entering access token validation method ]
[2025-01-27 12:14:36,655: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:14:36,858: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 12:14:42,076: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:14:42,076: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:14:46,321: INFO: token: Entering access token validation method ]
[2025-01-27 12:14:47,202: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 12:14:50,793: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:14:52,072: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:15:14,297: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:15:14,713: INFO: token: Entering access token validation method ]
[2025-01-27 12:15:14,874: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:15:14,939: INFO: token: Entering access token validation method ]
[2025-01-27 12:15:14,941: INFO: token: Entering access token validation method ]
[2025-01-27 12:21:17,525: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:21:19,778: INFO: token: Entering access token validation method ]
[2025-01-27 12:21:19,782: INFO: token: Entering access token validation method ]
[2025-01-27 12:21:25,178: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:21:25,381: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 12:21:30,515: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:21:30,515: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:21:35,232: INFO: token: Entering access token validation method ]
[2025-01-27 12:21:36,080: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 12:21:38,188: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:21:38,205: INFO: token: Entering access token validation method ]
[2025-01-27 12:21:38,325: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:21:38,397: INFO: token: Entering access token validation method ]
[2025-01-27 12:21:38,398: INFO: token: Entering access token validation method ]
[2025-01-27 12:22:02,261: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:22:02,475: INFO: token: Entering access token validation method ]
[2025-01-27 12:22:02,476: INFO: token: Entering access token validation method ]
[2025-01-27 12:22:06,320: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:22:06,411: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:22:06,412: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:22:09,466: INFO: token: Entering access token validation method ]
[2025-01-27 12:22:10,813: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:22:11,908: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"]
[2025-01-27 12:22:11,927: INFO: token: Entering access token validation method ]
[2025-01-27 12:22:12,048: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:22:12,122: INFO: token: Entering access token validation method ]
[2025-01-27 12:22:12,124: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:04,361: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:39:04,860: INFO: Login: Entering the login process function]
[2025-01-27 12:39:08,138: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:39:08,211: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:08,215: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:13,471: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:39:13,652: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 12:39:18,969: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:39:18,969: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:39:22,388: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:27,599: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:39:27,636: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:27,864: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:39:27,931: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:27,937: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:55,856: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:39:56,425: INFO: token: Entering access token validation method ]
[2025-01-27 12:39:56,426: INFO: token: Entering access token validation method ]
[2025-01-27 12:40:00,029: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:40:00,122: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:40:00,126: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:40:03,618: INFO: token: Entering access token validation method ]
[2025-01-27 12:40:07,572: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:40:12,700: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:40:13,360: INFO: Chatprocess: Formatting 5 documents]
[2025-01-27 12:40:17,339: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:40:17,459: INFO: token: Entering access token validation method ]
[2025-01-27 12:40:17,586: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:40:17,665: INFO: token: Entering access token validation method ]
[2025-01-27 12:40:17,669: INFO: token: Entering access token validation method ]
[2025-01-27 12:42:58,237: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:43:02,457: INFO: token: Entering access token validation method ]
[2025-01-27 12:43:02,461: INFO: token: Entering access token validation method ]
[2025-01-27 12:43:07,153: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:43:07,358: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 12:43:12,696: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 12:43:12,697: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 12:43:17,108: INFO: token: Entering access token validation method ]
[2025-01-27 12:43:18,080: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 12:43:19,183: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:43:21,382: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:43:22,369: INFO: Chatprocess: Formatting 5 documents]
[2025-01-27 12:43:25,971: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 12:43:26,137: INFO: token: Entering access token validation method ]
[2025-01-27 12:43:26,235: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 12:43:26,303: INFO: token: Entering access token validation method ]
[2025-01-27 12:43:26,305: INFO: token: Entering access token validation method ]
[2025-01-27 17:23:18,076: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:23:18,900: ERROR: Login: Error initializing Login class: unable to open database file]
[2025-01-27 17:24:24,007: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:24,493: INFO: Login: Entering the login process function]
[2025-01-27 17:24:29,929: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:29,990: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:29,992: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:30,029: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:30,247: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 17:24:30,894: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:31,444: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 17:24:32,398: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 17:24:34,170: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 17:24:34,233: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:34,365: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:34,432: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:34,435: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:48,459: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:48,520: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:48,521: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:48,560: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:48,742: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:49,816: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 17:24:51,034: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 17:24:51,091: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:51,172: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:24:51,253: INFO: token: Entering access token validation method ]
[2025-01-27 17:24:51,254: INFO: token: Entering access token validation method ]
[2025-01-27 17:30:26,516: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:30:27,000: INFO: Login: Entering the login process function]
[2025-01-27 17:30:29,573: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:30:29,636: INFO: token: Entering access token validation method ]
[2025-01-27 17:30:29,641: INFO: token: Entering access token validation method ]
[2025-01-27 17:30:29,715: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:30:29,897: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 17:30:38,829: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 17:30:38,830: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 17:30:42,771: INFO: token: Entering access token validation method ]
[2025-01-27 17:30:43,749: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 200 OK"]
[2025-01-27 17:30:44,627: INFO: _client: HTTP Request: POST https://api.mistral.ai/v1/chat/completions "HTTP/1.1 429 Too Many Requests"]
[2025-01-27 17:30:44,639: INFO: token: Entering access token validation method ]
[2025-01-27 17:30:44,715: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:30:44,776: INFO: token: Entering access token validation method ]
[2025-01-27 17:30:44,778: INFO: token: Entering access token validation method ]
[2025-01-27 17:31:57,925: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:31:58,390: INFO: token: Entering access token validation method ]
[2025-01-27 17:31:58,393: INFO: token: Entering access token validation method ]
[2025-01-27 17:31:58,455: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:31:58,640: INFO: posthog: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.]
[2025-01-27 17:32:03,785: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 17:32:03,785: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 17:32:06,948: INFO: token: Entering access token validation method ]
[2025-01-27 17:33:03,698: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 17:33:22,188: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 17:33:23,634: INFO: Chatprocess: Formatting 5 documents]
[2025-01-27 17:34:25,742: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 17:34:29,785: INFO: token: Entering access token validation method ]
[2025-01-27 17:34:29,907: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:34:35,315: INFO: token: Entering access token validation method ]
[2025-01-27 17:34:35,317: INFO: token: Entering access token validation method ]
[2025-01-27 17:35:24,100: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:35:24,165: INFO: token: Entering access token validation method ]
[2025-01-27 17:35:24,167: INFO: token: Entering access token validation method ]
[2025-01-27 17:35:24,211: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:35:24,294: INFO: SentenceTransformer: Use pytorch device_name: cpu]
[2025-01-27 17:35:24,295: INFO: SentenceTransformer: Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2]
[2025-01-27 17:35:27,179: INFO: token: Entering access token validation method ]
[2025-01-27 17:35:27,646: INFO: Chatprocess: Removed 2 orphaned messages]
[2025-01-27 17:35:41,103: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 17:35:52,571: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 17:35:55,656: INFO: Chatprocess: Formatting 5 documents]
[2025-01-27 17:37:17,327: INFO: _client: HTTP Request: POST http://127.0.0.1:11434/api/generate "HTTP/1.1 200 OK"]
[2025-01-27 17:37:26,939: INFO: token: Entering access token validation method ]
[2025-01-27 17:37:26,987: INFO: common: yaml file: config/config.yaml loaded successfully]
[2025-01-27 17:37:27,317: INFO: token: Entering access token validation method ]
[2025-01-27 17:37:27,320: INFO: token: Entering access token validation method ]
[2025-01-28 08:54:22,668: INFO: common: yaml file: config/config.yaml loaded successfully]
